Institute,CollegeState,BranchShortcut,DegreeType,Quota,SeatType,Gender,PredictedClosingRank2026,InstituteType,GlobalPrestigeIndex,GlobalBranchPopularity
Indian Institute of Technology Jammu,JAMMU AND KASHMIR,MATERIALS ENGINEERING,BTech,AI,EWS,Gender-Neutral,2336,IIT,33,75
Indian Institute of Technology Jammu,JAMMU AND KASHMIR,MATERIALS ENGINEERING,BTech,AI,OBC-NCL,Female-only (including Supernumerary),9403,IIT,33,75
Indian Institute of Technology Jammu,JAMMU AND KASHMIR,MATERIALS ENGINEERING,BTech,AI,OBC-NCL,Gender-Neutral,6010,IIT,33,75
Indian Institute of Technology Jammu,JAMMU AND KASHMIR,MATERIALS ENGINEERING,BTech,AI,OPEN,Female-only (including Supernumerary),24122,IIT,33,75
Indian Institute of Technology Jammu,JAMMU AND KASHMIR,MATERIALS ENGINEERING,BTech,AI,OPEN,Gender-Neutral,15487,IIT,33,75
Indian Institute of Technology Jammu,JAMMU AND KASHMIR,MATERIALS ENGINEERING,BTech,AI,SC,Female-only (including Supernumerary),4368,IIT,33,75
Indian Institute of Technology Jammu,JAMMU AND KASHMIR,MATERIALS ENGINEERING,BTech,AI,SC,Gender-Neutral,3275,IIT,33,75
Indian Institute of Technology Jammu,JAMMU AND KASHMIR,MATERIALS ENGINEERING,BTech,AI,ST,Female-only (including Supernumerary),2066,IIT,33,75
Indian Institute of Technology Jammu,JAMMU AND KASHMIR,MATERIALS ENGINEERING,BTech,AI,ST,Gender-Neutral,1551,IIT,33,75
Indian Institute of Technology Jammu,JAMMU AND KASHMIR,MATHEMATICS AND COMPUTING,BTech,AI,EWS,Gender-Neutral,1127,IIT,33,55
Indian Institute of Technology Jammu,JAMMU AND KASHMIR,MATHEMATICS AND COMPUTING,BTech,AI,OBC-NCL,Female-only (including Supernumerary),7041,IIT,33,55
Indian Institute of Technology Jammu,JAMMU AND KASHMIR,MATHEMATICS AND COMPUTING,BTech,AI,OBC-NCL,Gender-Neutral,3276,IIT,33,55
Indian Institute of Technology Jammu,JAMMU AND KASHMIR,MATHEMATICS AND COMPUTING,BTech,AI,OPEN,Female-only (including Supernumerary),15782,IIT,33,55
Indian Institute of Technology Jammu,JAMMU AND KASHMIR,MATHEMATICS AND COMPUTING,BTech,AI,OPEN,Gender-Neutral,8006,IIT,33,55
Indian Institute of Technology Jammu,JAMMU AND KASHMIR,MATHEMATICS AND COMPUTING,BTech,AI,SC,Female-only (including Supernumerary),2855,IIT,33,55
Indian Institute of Technology Jammu,JAMMU AND KASHMIR,MATHEMATICS AND COMPUTING,BTech,AI,SC,Gender-Neutral,1782,IIT,33,55
Indian Institute of Technology Jammu,JAMMU AND KASHMIR,MATHEMATICS AND COMPUTING,BTech,AI,ST,Gender-Neutral,953,IIT,33,55
Indian Institute of Technology Jammu,JAMMU AND KASHMIR,MECHANICAL ENGINEERING,BTech,AI,EWS,Female-only (including Supernumerary),3513,IIT,33,111
Indian Institute of Technology Jammu,JAMMU AND KASHMIR,MECHANICAL ENGINEERING,BTech,AI,EWS,Gender-Neutral,1996,IIT,33,111
Indian Institute of Technology Jammu,JAMMU AND KASHMIR,MECHANICAL ENGINEERING,BTech,AI,OBC-NCL,Female-only (including Supernumerary),9130,IIT,33,111
Indian Institute of Technology Jammu,JAMMU AND KASHMIR,MECHANICAL ENGINEERING,BTech,AI,OBC-NCL,Gender-Neutral,4859,IIT,33,111
Indian Institute of Technology Jammu,JAMMU AND KASHMIR,MECHANICAL ENGINEERING,BTech,AI,OPEN,Female-only (including Supernumerary),22782,IIT,33,111
Indian Institute of Technology Jammu,JAMMU AND KASHMIR,MECHANICAL ENGINEERING,BTech,AI,OPEN,Gender-Neutral,12646,IIT,33,111
Indian Institute of Technology Jammu,JAMMU AND KASHMIR,MECHANICAL ENGINEERING,BTech,AI,SC,Female-only (including Supernumerary),4053,IIT,33,111
Indian Institute of Technology Jammu,JAMMU AND KASHMIR,MECHANICAL ENGINEERING,BTech,AI,SC,Gender-Neutral,2728,IIT,33,111
Indian Institute of Technology Jammu,JAMMU AND KASHMIR,MECHANICAL ENGINEERING,BTech,AI,ST,Female-only (including Supernumerary),1696,IIT,33,111
Indian Institute of Technology Jammu,JAMMU AND KASHMIR,MECHANICAL ENGINEERING,BTech,AI,ST,Gender-Neutral,1267,IIT,33,111
Indian Institute of Technology Jodhpur,RAJASTHAN,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,BTech,AI,EWS,Female-only (including Supernumerary),1250,IIT,17,73
Indian Institute of Technology Jodhpur,RAJASTHAN,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,BTech,AI,EWS,Gender-Neutral,700,IIT,17,73
Indian Institute of Technology Jodhpur,RAJASTHAN,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,BTech,AI,OBC-NCL,Female-only (including Supernumerary),4277,IIT,17,73
Indian Institute of Technology Jodhpur,RAJASTHAN,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,BTech,AI,OBC-NCL,Gender-Neutral,1750,IIT,17,73
Indian Institute of Technology Jodhpur,RAJASTHAN,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,BTech,AI,OPEN,Female-only (including Supernumerary),8202,IIT,17,73
Indian Institute of Technology Jodhpur,RAJASTHAN,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,BTech,AI,OPEN,Gender-Neutral,3777,IIT,17,73
Indian Institute of Technology Jodhpur,RAJASTHAN,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,BTech,AI,OPEN (PwD),Gender-Neutral,227,IIT,17,73
Indian Institute of Technology Jodhpur,RAJASTHAN,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,BTech,AI,SC,Female-only (including Supernumerary),1845,IIT,17,73
Indian Institute of Technology Jodhpur,RAJASTHAN,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,BTech,AI,SC,Gender-Neutral,1093,IIT,17,73
Indian Institute of Technology Jodhpur,RAJASTHAN,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,BTech,AI,ST,Female-only (including Supernumerary),992,IIT,17,73
Indian Institute of Technology Jodhpur,RAJASTHAN,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,BTech,AI,ST,Gender-Neutral,569,IIT,17,73
Indian Institute of Technology Jodhpur,RAJASTHAN,BIO ENGINEERING,BTech,AI,EWS,Gender-Neutral,2102,IIT,17,61
Indian Institute of Technology Jodhpur,RAJASTHAN,BIO ENGINEERING,BTech,AI,OBC-NCL,Female-only (including Supernumerary),9151,IIT,17,61
Indian Institute of Technology Jodhpur,RAJASTHAN,BIO ENGINEERING,BTech,AI,OBC-NCL,Gender-Neutral,5527,IIT,17,61
Indian Institute of Technology Jodhpur,RAJASTHAN,BIO ENGINEERING,BTech,AI,OPEN,Female-only (including Supernumerary),21231,IIT,17,61
Indian Institute of Technology Jodhpur,RAJASTHAN,BIO ENGINEERING,BTech,AI,OPEN,Gender-Neutral,13197,IIT,17,61
Indian Institute of Technology Jodhpur,RAJASTHAN,BIO ENGINEERING,BTech,AI,SC,Female-only (including Supernumerary),4158,IIT,17,61
Indian Institute of Technology Jodhpur,RAJASTHAN,BIO ENGINEERING,BTech,AI,SC,Gender-Neutral,3086,IIT,17,61
Indian Institute of Technology Jodhpur,RAJASTHAN,BIO ENGINEERING,BTech,AI,ST,Female-only (including Supernumerary),1932,IIT,17,61
Indian Institute of Technology Jodhpur,RAJASTHAN,BIO ENGINEERING,BTech,AI,ST,Gender-Neutral,1438,IIT,17,61
Indian Institute of Technology Jodhpur,RAJASTHAN,CHEMICAL ENGINEERING,BTech,AI,EWS,Female-only (including Supernumerary),2861,IIT,17,88
Indian Institute of Technology Jodhpur,RAJASTHAN,CHEMICAL ENGINEERING,BTech,AI,EWS,Gender-Neutral,1704,IIT,17,88
Indian Institute of Technology Jodhpur,RAJASTHAN,CHEMICAL ENGINEERING,BTech,AI,OBC-NCL,Female-only (including Supernumerary),8097,IIT,17,88
Indian Institute of Technology Jodhpur,RAJASTHAN,CHEMICAL ENGINEERING,BTech,AI,OBC-NCL,Gender-Neutral,4374,IIT,17,88
Indian Institute of Technology Jodhpur,RAJASTHAN,CHEMICAL ENGINEERING,BTech,AI,OPEN,Female-only (including Supernumerary),19131,IIT,17,88
Indian Institute of Technology Jodhpur,RAJASTHAN,CHEMICAL ENGINEERING,BTech,AI,OPEN,Gender-Neutral,10099,IIT,17,88
Indian Institute of Technology Jodhpur,RAJASTHAN,CHEMICAL ENGINEERING,BTech,AI,SC,Female-only (including Supernumerary),3599,IIT,17,88
Indian Institute of Technology Jodhpur,RAJASTHAN,CHEMICAL ENGINEERING,BTech,AI,SC,Gender-Neutral,2580,IIT,17,88
Indian Institute of Technology Jodhpur,RAJASTHAN,CHEMICAL ENGINEERING,BTech,AI,ST,Female-only (including Supernumerary),1761,IIT,17,88
Indian Institute of Technology Jodhpur,RAJASTHAN,CHEMICAL ENGINEERING,BTech,AI,ST,Gender-Neutral,1225,IIT,17,88
Indian Institute of Technology Jodhpur,RAJASTHAN,CHEMISTRY WITH SPECIALIZATION,BS,AI,EWS,Female-only (including Supernumerary),4061,IIT,17,74
Indian Institute of Technology Jodhpur,RAJASTHAN,CHEMISTRY WITH SPECIALIZATION,BS,AI,EWS,Gender-Neutral,2292,IIT,17,74
Indian Institute of Technology Jodhpur,RAJASTHAN,CHEMISTRY WITH SPECIALIZATION,BS,AI,OBC-NCL,Female-only (including Supernumerary),9394,IIT,17,74
Indian Institute of Technology Jodhpur,RAJASTHAN,CHEMISTRY WITH SPECIALIZATION,BS,AI,OBC-NCL,Gender-Neutral,6150,IIT,17,74
Indian Institute of Technology Jodhpur,RAJASTHAN,CHEMISTRY WITH SPECIALIZATION,BS,AI,OPEN,Female-only (including Supernumerary),24132,IIT,17,74
Indian Institute of Technology Jodhpur,RAJASTHAN,CHEMISTRY WITH SPECIALIZATION,BS,AI,OPEN,Gender-Neutral,15449,IIT,17,74
Indian Institute of Technology Jodhpur,RAJASTHAN,CHEMISTRY WITH SPECIALIZATION,BS,AI,SC,Female-only (including Supernumerary),4171,IIT,17,74
Indian Institute of Technology Jodhpur,RAJASTHAN,CHEMISTRY WITH SPECIALIZATION,BS,AI,SC,Gender-Neutral,3327,IIT,17,74
Indian Institute of Technology Jodhpur,RAJASTHAN,CHEMISTRY WITH SPECIALIZATION,BS,AI,ST,Gender-Neutral,1572,IIT,17,74
Indian Institute of Technology Jodhpur,RAJASTHAN,CIVIL AND INFRASTRUCTURE ENGINEERING,BTech,AI,EWS,Female-only (including Supernumerary),3324,IIT,17,62
Indian Institute of Technology Jodhpur,RAJASTHAN,CIVIL AND INFRASTRUCTURE ENGINEERING,BTech,AI,EWS,Gender-Neutral,1708,IIT,17,62
Indian Institute of Technology Jodhpur,RAJASTHAN,CIVIL AND INFRASTRUCTURE ENGINEERING,BTech,AI,OBC-NCL,Female-only (including Supernumerary),8618,IIT,17,62
Indian Institute of Technology Jodhpur,RAJASTHAN,CIVIL AND INFRASTRUCTURE ENGINEERING,BTech,AI,OBC-NCL,Gender-Neutral,4674,IIT,17,62
Indian Institute of Technology Jodhpur,RAJASTHAN,CIVIL AND INFRASTRUCTURE ENGINEERING,BTech,AI,OPEN,Female-only (including Supernumerary),20801,IIT,17,62
Indian Institute of Technology Jodhpur,RAJASTHAN,CIVIL AND INFRASTRUCTURE ENGINEERING,BTech,AI,OPEN,Gender-Neutral,12103,IIT,17,62
Indian Institute of Technology Jodhpur,RAJASTHAN,CIVIL AND INFRASTRUCTURE ENGINEERING,BTech,AI,SC,Female-only (including Supernumerary),3647,IIT,17,62
Indian Institute of Technology Jodhpur,RAJASTHAN,CIVIL AND INFRASTRUCTURE ENGINEERING,BTech,AI,SC,Gender-Neutral,2685,IIT,17,62
Indian Institute of Technology Jodhpur,RAJASTHAN,CIVIL AND INFRASTRUCTURE ENGINEERING,BTech,AI,ST,Female-only (including Supernumerary),1527,IIT,17,62
Indian Institute of Technology Jodhpur,RAJASTHAN,CIVIL AND INFRASTRUCTURE ENGINEERING,BTech,AI,ST,Gender-Neutral,931,IIT,17,62
Indian Institute of Technology Jodhpur,RAJASTHAN,COMPUTER SCIENCE AND ENGINEERING,BTech,AI,EWS,Female-only (including Supernumerary),1022,IIT,17,85
Indian Institute of Technology Jodhpur,RAJASTHAN,COMPUTER SCIENCE AND ENGINEERING,BTech,AI,EWS,Gender-Neutral,447,IIT,17,85
Indian Institute of Technology Jodhpur,RAJASTHAN,COMPUTER SCIENCE AND ENGINEERING,BTech,AI,OBC-NCL,Female-only (including Supernumerary),3811,IIT,17,85
Indian Institute of Technology Jodhpur,RAJASTHAN,COMPUTER SCIENCE AND ENGINEERING,BTech,AI,OBC-NCL,Gender-Neutral,1494,IIT,17,85
Indian Institute of Technology Jodhpur,RAJASTHAN,COMPUTER SCIENCE AND ENGINEERING,BTech,AI,OBC-NCL (PwD),Gender-Neutral,73,IIT,17,85
Indian Institute of Technology Jodhpur,RAJASTHAN,COMPUTER SCIENCE AND ENGINEERING,BTech,AI,OPEN,Female-only (including Supernumerary),7602,IIT,17,85
Indian Institute of Technology Jodhpur,RAJASTHAN,COMPUTER SCIENCE AND ENGINEERING,BTech,AI,OPEN,Gender-Neutral,3170,IIT,17,85
Indian Institute of Technology Jodhpur,RAJASTHAN,COMPUTER SCIENCE AND ENGINEERING,BTech,AI,OPEN (PwD),Gender-Neutral,131,IIT,17,85
Indian Institute of Technology Jodhpur,RAJASTHAN,COMPUTER SCIENCE AND ENGINEERING,BTech,AI,SC,Female-only (including Supernumerary),1535,IIT,17,85
Indian Institute of Technology Jodhpur,RAJASTHAN,COMPUTER SCIENCE AND ENGINEERING,BTech,AI,SC,Gender-Neutral,834,IIT,17,85
Indian Institute of Technology Jodhpur,RAJASTHAN,COMPUTER SCIENCE AND ENGINEERING,BTech,AI,ST,Female-only (including Supernumerary),657,IIT,17,85
Indian Institute of Technology Jodhpur,RAJASTHAN,COMPUTER SCIENCE AND ENGINEERING,BTech,AI,ST,Gender-Neutral,382,IIT,17,85
Indian Institute of Technology Jodhpur,RAJASTHAN,ELECTRICAL ENGINEERING,BTech,AI,EWS,Female-only (including Supernumerary),1948,IIT,17,87
Indian Institute of Technology Jodhpur,RAJASTHAN,ELECTRICAL ENGINEERING,BTech,AI,EWS,Gender-Neutral,1114,IIT,17,87
Indian Institute of Technology Jodhpur,RAJASTHAN,ELECTRICAL ENGINEERING,BTech,AI,OBC-NCL,Female-only (including Supernumerary),6419,IIT,17,87
Indian Institute of Technology Jodhpur,RAJASTHAN,ELECTRICAL ENGINEERING,BTech,AI,OBC-NCL,Gender-Neutral,2974,IIT,17,87
Indian Institute of Technology Jodhpur,RAJASTHAN,ELECTRICAL ENGINEERING,BTech,AI,OPEN,Female-only (including Supernumerary),13799,IIT,17,87
Indian Institute of Technology Jodhpur,RAJASTHAN,ELECTRICAL ENGINEERING,BTech,AI,OPEN,Gender-Neutral,6309,IIT,17,87
Indian Institute of Technology Jodhpur,RAJASTHAN,ELECTRICAL ENGINEERING,BTech,AI,SC,Female-only (including Supernumerary),2898,IIT,17,87
Indian Institute of Technology Jodhpur,RAJASTHAN,ELECTRICAL ENGINEERING,BTech,AI,SC,Gender-Neutral,1847,IIT,17,87
Indian Institute of Technology Jodhpur,RAJASTHAN,ELECTRICAL ENGINEERING,BTech,AI,ST,Gender-Neutral,866,IIT,17,87
Indian Institute of Technology Jodhpur,RAJASTHAN,ELECTRONICS ENGINEERING,BTech,AI,EWS,Female-only (including Supernumerary),2146,IIT,17,15
Indian Institute of Technology Jodhpur,RAJASTHAN,ELECTRONICS ENGINEERING,BTech,AI,EWS,Gender-Neutral,1040,IIT,17,15
Indian Institute of Technology Jodhpur,RAJASTHAN,ELECTRONICS ENGINEERING,BTech,AI,OBC-NCL,Female-only (including Supernumerary),6363,IIT,17,15
Indian Institute of Technology Jodhpur,RAJASTHAN,ELECTRONICS ENGINEERING,BTech,AI,OBC-NCL,Gender-Neutral,2959,IIT,17,15
Indian Institute of Technology Jodhpur,RAJASTHAN,ELECTRONICS ENGINEERING,BTech,AI,OPEN,Female-only (including Supernumerary),13938,IIT,17,15
Indian Institute of Technology Jodhpur,RAJASTHAN,ELECTRONICS ENGINEERING,BTech,AI,OPEN,Gender-Neutral,5901,IIT,17,15
Indian Institute of Technology Jodhpur,RAJASTHAN,ELECTRONICS ENGINEERING,BTech,AI,SC,Female-only (including Supernumerary),3007,IIT,17,15
Indian Institute of Technology Jodhpur,RAJASTHAN,ELECTRONICS ENGINEERING,BTech,AI,SC,Gender-Neutral,1774,IIT,17,15
Indian Institute of Technology Jodhpur,RAJASTHAN,ELECTRONICS ENGINEERING,BTech,AI,ST,Gender-Neutral,900,IIT,17,15
Indian Institute of Technology Jodhpur,RAJASTHAN,MATERIALS ENGINEERING,BTech,AI,EWS,Female-only (including Supernumerary),3506,IIT,17,75
Indian Institute of Technology Jodhpur,RAJASTHAN,MATERIALS ENGINEERING,BTech,AI,EWS,Gender-Neutral,1976,IIT,17,75
Indian Institute of Technology Jodhpur,RAJASTHAN,MATERIALS ENGINEERING,BTech,AI,OBC-NCL,Female-only (including Supernumerary),8941,IIT,17,75
Indian Institute of Technology Jodhpur,RAJASTHAN,MATERIALS ENGINEERING,BTech,AI,OBC-NCL,Gender-Neutral,5452,IIT,17,75
Indian Institute of Technology Jodhpur,RAJASTHAN,MATERIALS ENGINEERING,BTech,AI,OPEN,Female-only (including Supernumerary),22361,IIT,17,75
Indian Institute of Technology Jodhpur,RAJASTHAN,MATERIALS ENGINEERING,BTech,AI,OPEN,Gender-Neutral,12390,IIT,17,75
Indian Institute of Technology Jodhpur,RAJASTHAN,MATERIALS ENGINEERING,BTech,AI,SC,Female-only (including Supernumerary),4210,IIT,17,75
Indian Institute of Technology Jodhpur,RAJASTHAN,MATERIALS ENGINEERING,BTech,AI,SC,Gender-Neutral,2997,IIT,17,75
Indian Institute of Technology Jodhpur,RAJASTHAN,MATERIALS ENGINEERING,BTech,AI,ST,Female-only (including Supernumerary),2087,IIT,17,75
Indian Institute of Technology Jodhpur,RAJASTHAN,MATERIALS ENGINEERING,BTech,AI,ST,Gender-Neutral,1374,IIT,17,75
Indian Institute of Technology Jodhpur,RAJASTHAN,MECHANICAL ENGINEERING,BTech,AI,EWS,Female-only (including Supernumerary),2816,IIT,17,111
Indian Institute of Technology Jodhpur,RAJASTHAN,MECHANICAL ENGINEERING,BTech,AI,EWS,Gender-Neutral,1552,IIT,17,111
Indian Institute of Technology Jodhpur,RAJASTHAN,MECHANICAL ENGINEERING,BTech,AI,OBC-NCL,Female-only (including Supernumerary),8134,IIT,17,111
Indian Institute of Technology Jodhpur,RAJASTHAN,MECHANICAL ENGINEERING,BTech,AI,OBC-NCL,Gender-Neutral,4017,IIT,17,111
Indian Institute of Technology Jodhpur,RAJASTHAN,MECHANICAL ENGINEERING,BTech,AI,OPEN,Female-only (including Supernumerary),18133,IIT,17,111
Indian Institute of Technology Jodhpur,RAJASTHAN,MECHANICAL ENGINEERING,BTech,AI,OPEN,Gender-Neutral,9177,IIT,17,111
Indian Institute of Technology Jodhpur,RAJASTHAN,MECHANICAL ENGINEERING,BTech,AI,SC,Female-only (including Supernumerary),3663,IIT,17,111
Indian Institute of Technology Jodhpur,RAJASTHAN,MECHANICAL ENGINEERING,BTech,AI,SC,Gender-Neutral,2265,IIT,17,111
Indian Institute of Technology Jodhpur,RAJASTHAN,MECHANICAL ENGINEERING,BTech,AI,ST,Female-only (including Supernumerary),1531,IIT,17,111
Indian Institute of Technology Jodhpur,RAJASTHAN,MECHANICAL ENGINEERING,BTech,AI,ST,Gender-Neutral,1081,IIT,17,111
Indian Institute of Technology Jodhpur,RAJASTHAN,PHYSICS WITH SPECIALIZATION,BS,AI,EWS,Female-only (including Supernumerary),4033,IIT,17,63
Indian Institute of Technology Jodhpur,RAJASTHAN,PHYSICS WITH SPECIALIZATION,BS,AI,EWS,Gender-Neutral,2221,IIT,17,63
Indian Institute of Technology Jodhpur,RAJASTHAN,PHYSICS WITH SPECIALIZATION,BS,AI,OBC-NCL,Female-only (including Supernumerary),9353,IIT,17,63
Indian Institute of Technology Jodhpur,RAJASTHAN,PHYSICS WITH SPECIALIZATION,BS,AI,OBC-NCL,Gender-Neutral,6052,IIT,17,63
Indian Institute of Technology Jodhpur,RAJASTHAN,PHYSICS WITH SPECIALIZATION,BS,AI,OPEN,Female-only (including Supernumerary),23185,IIT,17,63
Indian Institute of Technology Jodhpur,RAJASTHAN,PHYSICS WITH SPECIALIZATION,BS,AI,OPEN,Gender-Neutral,13540,IIT,17,63
Indian Institute of Technology Jodhpur,RAJASTHAN,PHYSICS WITH SPECIALIZATION,BS,AI,SC,Female-only (including Supernumerary),4212,IIT,17,63
Indian Institute of Technology Jodhpur,RAJASTHAN,PHYSICS WITH SPECIALIZATION,BS,AI,SC,Gender-Neutral,3246,IIT,17,63
Indian Institute of Technology Jodhpur,RAJASTHAN,PHYSICS WITH SPECIALIZATION,BS,AI,ST,Gender-Neutral,1524,IIT,17,63
Indian Institute of Technology Kanpur,UTTAR PRADESH,AEROSPACE ENGINEERING,BTech,AI,EWS,Female-only (including Supernumerary),1664,IIT,7,82
Indian Institute of Technology Kanpur,UTTAR PRADESH,AEROSPACE ENGINEERING,BTech,AI,EWS,Gender-Neutral,692,IIT,7,82
Indian Institute of Technology Kanpur,UTTAR PRADESH,AEROSPACE ENGINEERING,BTech,AI,OBC-NCL,Female-only (including Supernumerary),4399,IIT,7,82
Indian Institute of Technology Kanpur,UTTAR PRADESH,AEROSPACE ENGINEERING,BTech,AI,OBC-NCL,Gender-Neutral,1914,IIT,7,82
Indian Institute of Technology Kanpur,UTTAR PRADESH,AEROSPACE ENGINEERING,BTech,AI,OPEN,Female-only (including Supernumerary),9037,IIT,7,82
Indian Institute of Technology Kanpur,UTTAR PRADESH,AEROSPACE ENGINEERING,BTech,AI,OPEN,Gender-Neutral,3773,IIT,7,82
Indian Institute of Technology Kanpur,UTTAR PRADESH,AEROSPACE ENGINEERING,BTech,AI,OPEN (PwD),Gender-Neutral,146,IIT,7,82
Indian Institute of Technology Kanpur,UTTAR PRADESH,AEROSPACE ENGINEERING,BTech,AI,SC,Female-only (including Supernumerary),1989,IIT,7,82
Indian Institute of Technology Kanpur,UTTAR PRADESH,AEROSPACE ENGINEERING,BTech,AI,SC,Gender-Neutral,968,IIT,7,82
Indian Institute of Technology Kanpur,UTTAR PRADESH,AEROSPACE ENGINEERING,BTech,AI,ST,Female-only (including Supernumerary),935,IIT,7,82
Indian Institute of Technology Kanpur,UTTAR PRADESH,AEROSPACE ENGINEERING,BTech,AI,ST,Gender-Neutral,621,IIT,7,82
Indian Institute of Technology Kanpur,UTTAR PRADESH,BIOLOGICAL SCIENCES AND BIOENGINEERING,BTech,AI,EWS,Female-only (including Supernumerary),2601,IIT,7,30
Indian Institute of Technology Kanpur,UTTAR PRADESH,BIOLOGICAL SCIENCES AND BIOENGINEERING,BTech,AI,EWS,Gender-Neutral,1271,IIT,7,30
Indian Institute of Technology Kanpur,UTTAR PRADESH,BIOLOGICAL SCIENCES AND BIOENGINEERING,BTech,AI,OBC-NCL,Female-only (including Supernumerary),7266,IIT,7,30
Indian Institute of Technology Kanpur,UTTAR PRADESH,BIOLOGICAL SCIENCES AND BIOENGINEERING,BTech,AI,OBC-NCL,Gender-Neutral,3376,IIT,7,30
Indian Institute of Technology Kanpur,UTTAR PRADESH,BIOLOGICAL SCIENCES AND BIOENGINEERING,BTech,AI,OPEN,Female-only (including Supernumerary),12197,IIT,7,30
Indian Institute of Technology Kanpur,UTTAR PRADESH,BIOLOGICAL SCIENCES AND BIOENGINEERING,BTech,AI,OPEN,Gender-Neutral,6819,IIT,7,30
Indian Institute of Technology Kanpur,UTTAR PRADESH,BIOLOGICAL SCIENCES AND BIOENGINEERING,BTech,AI,SC,Female-only (including Supernumerary),3210,IIT,7,30
Indian Institute of Technology Kanpur,UTTAR PRADESH,BIOLOGICAL SCIENCES AND BIOENGINEERING,BTech,AI,SC,Gender-Neutral,2112,IIT,7,30
Indian Institute of Technology Kanpur,UTTAR PRADESH,BIOLOGICAL SCIENCES AND BIOENGINEERING,BTech,AI,ST,Female-only (including Supernumerary),1674,IIT,7,30
Indian Institute of Technology Kanpur,UTTAR PRADESH,BIOLOGICAL SCIENCES AND BIOENGINEERING,BTech,AI,ST,Gender-Neutral,974,IIT,7,30
Indian Institute of Technology Kanpur,UTTAR PRADESH,CHEMICAL ENGINEERING,BTech,AI,EWS,Female-only (including Supernumerary),1584,IIT,7,88
Indian Institute of Technology Kanpur,UTTAR PRADESH,CHEMICAL ENGINEERING,BTech,AI,EWS,Gender-Neutral,749,IIT,7,88
Indian Institute of Technology Kanpur,UTTAR PRADESH,CHEMICAL ENGINEERING,BTech,AI,OBC-NCL,Female-only (including Supernumerary),4712,IIT,7,88
Indian Institute of Technology Kanpur,UTTAR PRADESH,CHEMICAL ENGINEERING,BTech,AI,OBC-NCL,Gender-Neutral,1998,IIT,7,88
