Institute,Academic-Program-Name,Quota,Seat-Type,Gender,Round-1-Opening-Rank,Round-1-Closing-Rank,Round-2-Opening-Rank,Round-2-Closing-Rank,Round-3-Opening-Rank,Round-3-Closing-Rank,Round-4-Opening-Rank,Round-4-Closing-Rank,Round-5-Opening-Rank,Round-5-Closing-Rank,Opening-Rank,Closing-Rank,State,StateId,InstituteId,Type,Id
"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,6492.0,24124.0,6492.0,26246.0,6492.0,26246.0,6492.0,26246.0,6492.0,26892.0,6492.0,26892.0,Assam,16,146,NIT,146MHO
"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,325.0,Assam,16,146,NIT,146MHOP
"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),3048.0,7828.0,7828.0,10088.0,7828.0,10088.0,7828.0,10088.0,7828.0,10088.0,3048.0,10088.0,Assam,16,146,NIT,146FHSC
"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,678.0,2574.0,1197.0,3094.0,1197.0,3094.0,1197.0,3094.0,1197.0,3094.0,678.0,3094.0,Assam,16,146,NIT,146MHSC
"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,SC (PwD),Gender-Neutral,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,139.0,Assam,16,146,NIT,146MHSCP
"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,2460.0,Assam,16,146,NIT,146FHST
"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,323.0,937.0,373.0,1331.0,373.0,1331.0,373.0,1331.0,373.0,1331.0,323.0,1331.0,Assam,16,146,NIT,146MHST
"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),3011.0,3195.0,3195.0,3203.0,3195.0,3203.0,3195.0,3203.0,3195.0,3203.0,3011.0,3203.0,Assam,16,146,NIT,146FHE
"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,1499.0,1626.0,1607.0,1695.0,1607.0,1695.0,1626.0,1709.0,1765.0,1910.0,1499.0,1910.0,Assam,16,146,NIT,146MHE
"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,EWS (PwD),Gender-Neutral,32.0,32.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,97.0,32.0,97.0,Assam,16,146,NIT,146MHEP
"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),6788.0,7938.0,6788.0,8118.0,6788.0,8118.0,6788.0,8489.0,6788.0,8489.0,6788.0,8489.0,Assam,16,146,NIT,146FHON
"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,2377.0,3489.0,2704.0,3782.0,2704.0,3782.0,2704.0,3782.0,2779.0,3848.0,2377.0,3848.0,Assam,16,146,NIT,146MHON
"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,178.0,178.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,178.0,229.0,Assam,16,146,NIT,146MHONP
"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),11300.0,17856.0,11300.0,17856.0,11300.0,17856.0,11300.0,17856.0,11300.0,18846.0,11300.0,18846.0,Assam,16,146,NIT,146FHO
"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,5043.0,10284.0,5736.0,10658.0,5736.0,10658.0,5736.0,11104.0,5736.0,11930.0,5043.0,11930.0,Assam,16,146,NIT,146MHO
"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,179.0,179.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,179.0,390.0,Assam,16,146,NIT,146MHOP
"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),3680.0,3840.0,3840.0,3862.0,3840.0,3862.0,3840.0,3862.0,3840.0,3862.0,3680.0,3862.0,Assam,16,146,NIT,146FHSC
"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,1444.0,2146.0,1444.0,2388.0,1444.0,2388.0,1444.0,2425.0,1444.0,2425.0,1444.0,2425.0,Assam,16,146,NIT,146MHSC
"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC (PwD),Female-only (including Supernumerary),199.0,199.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,276.0,199.0,276.0,Assam,16,146,NIT,146FHSCP
"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),1186.0,1186.0,1186.0,1186.0,1186.0,1186.0,1186.0,1186.0,1186.0,1186.0,1186.0,1186.0,Assam,16,146,NIT,146FHST
"National Institute of Technology, Silchar","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,318.0,692.0,318.0,806.0,318.0,806.0,318.0,806.0,318.0,806.0,318.0,806.0,Assam,16,146,NIT,146MHST
"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),19039.0,19384.0,19039.0,19384.0,19039.0,19384.0,19039.0,19384.0,19039.0,19384.0,19039.0,19384.0,Assam,16,146,NIT,146FHE
"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,9215.0,10614.0,10133.0,11542.0,10414.0,11594.0,10414.0,11594.0,10414.0,12556.0,9215.0,12556.0,Assam,16,146,NIT,146MHE
"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),41851.0,47819.0,41851.0,60013.0,41851.0,60194.0,41851.0,60194.0,41851.0,60194.0,41851.0,60194.0,Assam,16,146,NIT,146FHON
"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,22680.0,33498.0,22680.0,37149.0,22680.0,37149.0,22680.0,37149.0,22680.0,37149.0,22680.0,37149.0,Assam,16,146,NIT,146MHON
"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),54335.0,76071.0,60072.0,76071.0,60072.0,76071.0,60072.0,76071.0,60072.0,76071.0,54335.0,76071.0,Assam,16,146,NIT,146FHO
"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,24802.0,55829.0,33991.0,60326.0,33991.0,60326.0,33991.0,60326.0,33991.0,62022.0,24802.0,62022.0,Assam,16,146,NIT,146MHO
"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,2566.0,2980.0,2566.0,2980.0,2566.0,2980.0,2566.0,2980.0,2566.0,2980.0,2566.0,2980.0,Assam,16,146,NIT,146MHOP
"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),8736.0,10088.0,12622.0,12958.0,12622.0,12958.0,12622.0,12958.0,12622.0,12958.0,8736.0,12958.0,Assam,16,146,NIT,146FHSC
"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,3350.0,7402.0,3350.0,9836.0,3350.0,9836.0,3350.0,9836.0,3350.0,9836.0,3350.0,9836.0,Assam,16,146,NIT,146MHSC
"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),3429.0,3429.0,3429.0,3429.0,3429.0,3429.0,3429.0,3429.0,3429.0,3429.0,3429.0,3429.0,Assam,16,146,NIT,146FHST
"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,1074.0,1541.0,1427.0,2197.0,1427.0,2197.0,1427.0,2197.0,1427.0,2197.0,1074.0,2197.0,Assam,16,146,NIT,146MHST
"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),5840.0,6069.0,5840.0,6069.0,5840.0,6069.0,5840.0,6069.0,6069.0,6562.0,5840.0,6562.0,Assam,16,146,NIT,146FHE
"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,3360.0,3508.0,3508.0,3634.0,3508.0,3668.0,3508.0,3668.0,3853.0,3994.0,3360.0,3994.0,Assam,16,146,NIT,146MHE
"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,EWS (PwD),Gender-Neutral,242.0,242.0,342.0,342.0,,,,,,,242.0,342.0,Assam,16,146,NIT,146MHEP
"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),10135.0,14278.0,13966.0,14835.0,13966.0,14835.0,13966.0,14835.0,13966.0,14969.0,10135.0,14969.0,Assam,16,146,NIT,146FHON
"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,5925.0,7279.0,6169.0,8122.0,6169.0,8133.0,6169.0,8133.0,6520.0,8343.0,5925.0,8343.0,Assam,16,146,NIT,146MHON
"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,689.0,689.0,889.0,889.0,943.0,943.0,943.0,943.0,943.0,943.0,689.0,943.0,Assam,16,146,NIT,146MHONP
"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),30561.0,35524.0,30561.0,35637.0,30561.0,35637.0,30561.0,35637.0,34545.0,36438.0,30561.0,36438.0,Assam,16,146,NIT,146FHO
"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,13847.0,21478.0,19075.0,22552.0,19075.0,22552.0,19075.0,22590.0,19075.0,24365.0,13847.0,24365.0,Assam,16,146,NIT,146MHO
"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Female-only (including Supernumerary),2542.0,2542.0,2542.0,2542.0,2542.0,2542.0,2542.0,2542.0,2542.0,2542.0,2542.0,2542.0,Assam,16,146,NIT,146FHOP
"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,1052.0,1052.0,1733.0,1733.0,1733.0,1733.0,1733.0,1733.0,1733.0,1733.0,1052.0,1733.0,Assam,16,146,NIT,146MHOP
"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),4824.0,5859.0,6263.0,6542.0,6263.0,6542.0,6263.0,6542.0,6263.0,6542.0,4824.0,6542.0,Assam,16,146,NIT,146FHSC
"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,2361.0,4340.0,3981.0,5068.0,3981.0,5068.0,3981.0,5298.0,3981.0,5339.0,2361.0,5339.0,Assam,16,146,NIT,146MHSC
"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),2364.0,2364.0,2364.0,2364.0,2364.0,2364.0,2364.0,2364.0,2364.0,2364.0,2364.0,2364.0,Assam,16,146,NIT,146FHST
"National Institute of Technology, Silchar","Electrical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1473.0,1708.0,1473.0,1785.0,1473.0,1805.0,1473.0,1805.0,1473.0,1991.0,1473.0,1991.0,Assam,16,146,NIT,146MHST
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),14039.0,17866.0,14039.0,17866.0,14039.0,17866.0,14039.0,17866.0,14039.0,17866.0,14039.0,17866.0,Assam,16,146,NIT,146FHE
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,7075.0,7654.0,7075.0,7880.0,7131.0,7991.0,7131.0,7991.0,7131.0,7991.0,7075.0,7991.0,Assam,16,146,NIT,146MHE
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),32424.0,38278.0,32424.0,46520.0,32424.0,46520.0,32424.0,46520.0,32424.0,46520.0,32424.0,46520.0,Assam,16,146,NIT,146FHON
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,15173.0,19848.0,15953.0,22375.0,15953.0,22375.0,15953.0,22375.0,15953.0,22375.0,15173.0,22375.0,Assam,16,146,NIT,146MHON
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),39836.0,54264.0,41560.0,57804.0,41560.0,57804.0,41560.0,57804.0,41560.0,57804.0,39836.0,57804.0,Assam,16,146,NIT,146FHO
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,26540.0,41123.0,26540.0,41297.0,26540.0,41297.0,26540.0,41297.0,26983.0,42983.0,26540.0,42983.0,Assam,16,146,NIT,146MHO
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),8154.0,10440.0,10440.0,12406.0,10440.0,12406.0,10440.0,12406.0,10440.0,12406.0,8154.0,12406.0,Assam,16,146,NIT,146FHSC
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,2616.0,4772.0,3406.0,6107.0,3406.0,6107.0,3406.0,6107.0,3406.0,6107.0,2616.0,6107.0,Assam,16,146,NIT,146MHSC
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),2208.0,2208.0,2208.0,2208.0,2208.0,2208.0,2208.0,2208.0,2208.0,2208.0,2208.0,2208.0,Assam,16,146,NIT,146FHST
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,1095.0,1360.0,1095.0,1371.0,1095.0,1371.0,1095.0,1371.0,1095.0,1371.0,1095.0,1371.0,Assam,16,146,NIT,146MHST
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),3808.0,4139.0,4139.0,4775.0,4139.0,4775.0,4139.0,4775.0,4775.0,5367.0,3808.0,5367.0,Assam,16,146,NIT,146FHE
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,2291.0,2345.0,2403.0,2470.0,2403.0,2470.0,2414.0,2510.0,2743.0,2820.0,2291.0,2820.0,Assam,16,146,NIT,146MHE
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,EWS (PwD),Gender-Neutral,148.0,148.0,234.0,234.0,148.0,234.0,148.0,234.0,148.0,234.0,148.0,234.0,Assam,16,146,NIT,146MHEP
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),8232.0,9561.0,9250.0,10135.0,9250.0,10135.0,9250.0,10135.0,9250.0,10135.0,8232.0,10135.0,Assam,16,146,NIT,146FHON
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,4127.0,5514.0,4306.0,5920.0,4306.0,5920.0,4306.0,5920.0,4970.0,6082.0,4127.0,6082.0,Assam,16,146,NIT,146MHON
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,406.0,Assam,16,146,NIT,146MHONP
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),19580.0,23007.0,19580.0,24220.0,19580.0,25741.0,19580.0,25741.0,19580.0,26263.0,19580.0,26263.0,Assam,16,146,NIT,146FHO
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,11805.0,15236.0,12183.0,15832.0,12183.0,15908.0,12183.0,16051.0,12183.0,17339.0,11805.0,17339.0,Assam,16,146,NIT,146MHO
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Female-only (including Supernumerary),1208.0,1208.0,1208.0,1208.0,1208.0,1208.0,1208.0,1208.0,1208.0,1208.0,1208.0,1208.0,Assam,16,146,NIT,146FHOP
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,390.0,390.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,493.0,390.0,493.0,Assam,16,146,NIT,146MHOP
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),3786.0,5201.0,3786.0,6174.0,3786.0,6174.0,3786.0,6174.0,3786.0,6174.0,3786.0,6174.0,Assam,16,146,NIT,146FHSC
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,2677.0,3300.0,2955.0,3860.0,3027.0,3931.0,3027.0,3931.0,3027.0,4139.0,2677.0,4139.0,Assam,16,146,NIT,146MHSC
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),1557.0,1557.0,1557.0,1557.0,1557.0,1557.0,1557.0,1557.0,1557.0,1557.0,1557.0,1557.0,Assam,16,146,NIT,146FHST
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,808.0,1180.0,808.0,1404.0,808.0,1404.0,808.0,1404.0,808.0,1404.0,808.0,1404.0,Assam,16,146,NIT,146MHST
"National Institute of Technology, Silchar","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST (PwD),Gender-Neutral,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,Assam,16,146,NIT,146MHSTP
"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),18602.0,18602.0,18602.0,18602.0,18602.0,18602.0,18602.0,18602.0,18602.0,18602.0,18602.0,18602.0,Assam,16,146,NIT,146FHE
"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,7991.0,8358.0,8220.0,9930.0,8358.0,10133.0,8358.0,10133.0,8621.0,10728.0,7991.0,10728.0,Assam,16,146,NIT,146MHE
"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),26469.0,45131.0,33975.0,55215.0,33975.0,55215.0,33975.0,55215.0,33975.0,55215.0,26469.0,55215.0,Assam,16,146,NIT,146FHON
"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,19641.0,25002.0,22567.0,33187.0,22567.0,33187.0,22567.0,33187.0,22567.0,33187.0,19641.0,33187.0,Assam,16,146,NIT,146MHON
"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),59443.0,71031.0,59443.0,71031.0,59443.0,71031.0,59443.0,71031.0,59443.0,71031.0,59443.0,71031.0,Assam,16,146,NIT,146FHO
"National Institute of Technology, Silchar","Electronics and Instrumentation Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,34588.0,49027.0,34588.0,50082.0,34588.0,50828.0,34588.0,50828.0,43847.0,51593.0,34588.0,51593.0,Assam,16,146,NIT,146MHO
