Institute,AcademicProgramName,Quota,SeatType,Gender,OpeningRank,ClosingRank,Round1OpeningRank,Round1ClosingRank,Round2OpeningRank,Round2ClosingRank,Round3OpeningRank,Round3ClosingRank,Round4OpeningRank,Round4ClosingRank,Round5OpeningRank,Round5ClosingRank,State,StateId,InstituteId,Type,Id
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics and Computing (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),10943,13959,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10959
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics and Computing (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,8105,9713,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10960
"Sardar Vallabhbhai National Institute of Technology, Surat",MATHEMATICS AND COMPUTING (BTech),HS,OPEN (PwD),Gender-Neutral,608,608,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10961
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics and Computing (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),3926,3751,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10962
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics and Computing (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,2098,1991,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10963
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics and Computing (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,742,975,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10964
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,1286,1256,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10965
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),8259,8707,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10966
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,3898,3576,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10967
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),16719,16979,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10968
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,6807,9985,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10969
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),4027,3985,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10970
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,2485,2355,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10971
"Sardar Vallabhbhai National Institute of Technology, Surat","Mathematics and Computing (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,728,796,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10972
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),7401,9265,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10973
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,4478,5530,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10974
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),28078,40049,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10975
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,9083,20581,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10976
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),36611,50893,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10977
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,18691,31344,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10978
"Sardar Vallabhbhai National Institute of Technology, Surat",MECHANICAL ENGINEERING (BTech),HS,OPEN (PwD),Gender-Neutral,1458,1458,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10979
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),8818,12942,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10980
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,4697,9394,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10981
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),6237,7596,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10982
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,1858,3350,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10983
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),6295,6498,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10984
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,3362,4010,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10985
"Sardar Vallabhbhai National Institute of Technology, Surat",MECHANICAL ENGINEERING (BTech),OS,EWS (PwD),Gender-Neutral,273,273,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10986
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),14585,17545,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10987
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,7478,9822,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10988
"Sardar Vallabhbhai National Institute of Technology, Surat",MECHANICAL ENGINEERING (BTech),OS,OBC-NCL (PwD),Female-only (including Supernumerary),1111,1111,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10989
"Sardar Vallabhbhai National Institute of Technology, Surat",MECHANICAL ENGINEERING (BTech),OS,OBC-NCL (PwD),Gender-Neutral,821,821,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10990
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),29684,43410,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10991
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,18570,26059,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10992
"Sardar Vallabhbhai National Institute of Technology, Surat",MECHANICAL ENGINEERING (BTech),OS,OPEN (PwD),Female-only (including Supernumerary),2017,2017,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10993
"Sardar Vallabhbhai National Institute of Technology, Surat",MECHANICAL ENGINEERING (BTech),OS,OPEN (PwD),Gender-Neutral,1705,1705,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10994
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),6699,8141,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10995
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,4352,5457,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10996
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),2629,3300,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10997
"Sardar Vallabhbhai National Institute of Technology, Surat","Mechanical Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1341,2205,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10998
"Sardar Vallabhbhai National Institute of Technology, Surat","Physics (5 Years, Integrated Master of Science)",HS,EWS,Gender-Neutral,11042,12045,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P10999
"Sardar Vallabhbhai National Institute of Technology, Surat","Physics (5 Years, Integrated Master of Science)",HS,OBC-NCL,Gender-Neutral,29192,44386,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P11000
"Sardar Vallabhbhai National Institute of Technology, Surat","Physics (5 Years, Integrated Master of Science)",HS,OPEN,Gender-Neutral,36579,62603,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P11001
"Sardar Vallabhbhai National Institute of Technology, Surat","Physics (5 Years, Integrated Master of Science)",HS,SC,Gender-Neutral,13148,16929,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P11002
"Sardar Vallabhbhai National Institute of Technology, Surat","Physics (5 Years, Integrated Master of Science)",HS,ST,Gender-Neutral,5297,8293,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P11003
"Sardar Vallabhbhai National Institute of Technology, Surat","Physics (5 Years, Integrated Master of Science)",OS,EWS,Gender-Neutral,7309,7071,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P11004
"Sardar Vallabhbhai National Institute of Technology, Surat","Physics (5 Years, Integrated Master of Science)",OS,OBC-NCL,Gender-Neutral,12576,15862,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P11005
"Sardar Vallabhbhai National Institute of Technology, Surat","Physics (5 Years, Integrated Master of Science)",OS,OPEN,Gender-Neutral,26408,42583,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P11006
"Sardar Vallabhbhai National Institute of Technology, Surat",PHYSICS (Dual Degree (MTech/MS)),OS,OPEN (PwD),Gender-Neutral,2558,2558,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P11007
"Sardar Vallabhbhai National Institute of Technology, Surat","Physics (5 Years, Integrated Master of Science)",OS,SC,Gender-Neutral,4006,8303,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P11008
"Sardar Vallabhbhai National Institute of Technology, Surat","Physics (5 Years, Integrated Master of Science)",OS,ST,Gender-Neutral,3405,3676,0,0,0,0,0,0,0,0,0,0,Gujarat,11,151,NIT,151P11009
"School of Engineering, Tezpur University, Napaam, Tezpur","Bachelor of Design (4 Years, Bachelor of Design)",AI,OBC-NCL,Gender-Neutral,36847,36314,0,0,0,0,0,0,0,0,0,0,Assam,16,192,GFTI,192P11010
"School of Engineering, Tezpur University, Napaam, Tezpur","Bachelor of Design (4 Years, Bachelor of Design)",AI,OPEN,Gender-Neutral,92012,98746,0,0,0,0,0,0,0,0,0,0,Assam,16,192,GFTI,192P11011
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,14647,14569,0,0,0,0,0,0,0,0,0,0,Assam,16,192,GFTI,192P11012
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,33702,34150,0,0,0,0,0,0,0,0,0,0,Assam,16,192,GFTI,192P11013
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,86562,102920,0,0,0,0,0,0,0,0,0,0,Assam,16,192,GFTI,192P11014
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,13608,14372,0,0,0,0,0,0,0,0,0,0,Assam,16,192,GFTI,192P11015
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,4040,4648,0,0,0,0,0,0,0,0,0,0,Assam,16,192,GFTI,192P11016
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,8976,8882,0,0,0,0,0,0,0,0,0,0,Assam,16,192,GFTI,192P11017
"School of Engineering, Tezpur University, Napaam, Tezpur",COMPUTER SCIENCE AND ENGINEERING (BTech),AI,EWS (PwD),Gender-Neutral,402,402,0,0,0,0,0,0,0,0,0,0,Assam,16,192,GFTI,192P11018
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,18452,21035,0,0,0,0,0,0,0,0,0,0,Assam,16,192,GFTI,192P11019
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,46889,58443,0,0,0,0,0,0,0,0,0,0,Assam,16,192,GFTI,192P11020
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,7664,10118,0,0,0,0,0,0,0,0,0,0,Assam,16,192,GFTI,192P11021
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,1748,3942,0,0,0,0,0,0,0,0,0,0,Assam,16,192,GFTI,192P11022
"School of Engineering, Tezpur University, Napaam, Tezpur",ELCTRICAL ENGINEERING (Dual Degree (MBA)),AI,EWS,Gender-Neutral,11863,11863,0,0,0,0,0,0,0,0,0,0,Assam,16,192,GFTI,192P11023
"School of Engineering, Tezpur University, Napaam, Tezpur",ELCTRICAL ENGINEERING (Dual Degree (MBA)),AI,OBC-NCL,Gender-Neutral,26868,26868,0,0,0,0,0,0,0,0,0,0,Assam,16,192,GFTI,192P11024
"School of Engineering, Tezpur University, Napaam, Tezpur",ELCTRICAL ENGINEERING (Dual Degree (MBA)),AI,OPEN,Gender-Neutral,75316,75316,0,0,0,0,0,0,0,0,0,0,Assam,16,192,GFTI,192P11025
"School of Engineering, Tezpur University, Napaam, Tezpur",ELCTRICAL ENGINEERING (Dual Degree (MBA)),AI,ST,Gender-Neutral,6047,6047,0,0,0,0,0,0,0,0,0,0,Assam,16,192,GFTI,192P11026
"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,12912,12308,0,0,0,0,0,0,0,0,0,0,Assam,16,192,GFTI,192P11027
"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,27126,27993,0,0,0,0,0,0,0,0,0,0,Assam,16,192,GFTI,192P11028
"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,64476,75781,0,0,0,0,0,0,0,0,0,0,Assam,16,192,GFTI,192P11029
"School of Engineering, Tezpur University, Napaam, Tezpur",ELECTRICAL ENGINEERING (BTech),AI,OPEN (PwD),Gender-Neutral,3453,3453,0,0,0,0,0,0,0,0,0,0,Assam,16,192,GFTI,192P11030
"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,11412,12377,0,0,0,0,0,0,0,0,0,0,Assam,16,192,GFTI,192P11031
"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,10712,10720,0,0,0,0,0,0,0,0,0,0,Assam,16,192,GFTI,192P11032
"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,23322,25468,0,0,0,0,0,0,0,0,0,0,Assam,16,192,GFTI,192P11033
"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,46481,69320,0,0,0,0,0,0,0,0,0,0,Assam,16,192,GFTI,192P11034
"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,9290,11564,0,0,0,0,0,0,0,0,0,0,Assam,16,192,GFTI,192P11035
"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3882,4696,0,0,0,0,0,0,0,0,0,0,Assam,16,192,GFTI,192P11036
"School of Engineering, Tezpur University, Napaam, Tezpur",ELECTRONICS AND COMMUNICATION ENGINEERING (Dual Degree (MBA)),AI,OPEN (PwD),Gender-Neutral,4414,4414,0,0,0,0,0,0,0,0,0,0,Assam,16,192,GFTI,192P11037
"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering and Technology (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,16801,15608,0,0,0,0,0,0,0,0,0,0,Assam,16,192,GFTI,192P11038
"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering and Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,37481,36390,0,0,0,0,0,0,0,0,0,0,Assam,16,192,GFTI,192P11039
"School of Engineering, Tezpur University, Napaam, Tezpur",FOOD ENGINEERING AND TECHNOLOGY (BTech),AI,OBC-NCL (PwD),Gender-Neutral,1674,1674,0,0,0,0,0,0,0,0,0,0,Assam,16,192,GFTI,192P11040
"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering and Technology (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,112133,109742,0,0,0,0,0,0,0,0,0,0,Assam,16,192,GFTI,192P11041
"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering and Technology (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,14424,16063,0,0,0,0,0,0,0,0,0,0,Assam,16,192,GFTI,192P11042
"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering and Technology (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,5509,6216,0,0,0,0,0,0,0,0,0,0,Assam,16,192,GFTI,192P11043
"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,13511,12948,0,0,0,0,0,0,0,0,0,0,Assam,16,192,GFTI,192P11044
"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,29293,31186,0,0,0,0,0,0,0,0,0,0,Assam,16,192,GFTI,192P11045
"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,67544,82728,0,0,0,0,0,0,0,0,0,0,Assam,16,192,GFTI,192P11046
"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,12773,13492,0,0,0,0,0,0,0,0,0,0,Assam,16,192,GFTI,192P11047
"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,3944,4884,0,0,0,0,0,0,0,0,0,0,Assam,16,192,GFTI,192P11048
"School of Engineering, Tezpur University, Napaam, Tezpur",MECHANICAL ENGINEERING (Dual Degree (MBA)),AI,OBC-NCL (PwD),Gender-Neutral,1996,1996,0,0,0,0,0,0,0,0,0,0,Assam,16,192,GFTI,192P11049
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur","Animation and VFX (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,13581,12970,0,0,0,0,0,0,0,0,0,0,Chhattisgarh,17,186,GFTI,186P11050
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur","Animation and VFX (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,29107,31002,0,0,0,0,0,0,0,0,0,0,Chhattisgarh,17,186,GFTI,186P11051
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",ANIMATION AND VFX (BTech),AI,OBC-NCL (PwD),Gender-Neutral,1540,1540,0,0,0,0,0,0,0,0,0,0,Chhattisgarh,17,186,GFTI,186P11052
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur","Animation and VFX (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,61491,88005,0,0,0,0,0,0,0,0,0,0,Chhattisgarh,17,186,GFTI,186P11053
"School of Studies of Engineering and Technology, Guru Ghasidas Vishwavidyalaya, Bilaspur",ANIMATION AND VFX (BTech),AI,OPEN (PwD),Gender-Neutral,2234,2234,0,0,0,0,0,0,0,0,0,0,Chhattisgarh,17,186,GFTI,186P11054
