Institute,AcademicProgramName,Quota,SeatType,Gender,Round1OpeningRank,Round1ClosingRank,Round2OpeningRank,Round2ClosingRank,Round3OpeningRank,Round3ClosingRank,Round4OpeningRank,Round4ClosingRank,Round5OpeningRank,Round5ClosingRank,Round6OpeningRank,Round6ClosingRank,OpeningRank,ClosingRank,State,StateId,InstituteId,Type,Id
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),7987.0,8539.0,8539.0,8815.0,8539.0,8815.0,8539.0,10251.0,8539.0,10251.0,8539.0,10251.0,7987.0,10251.0,Andhra Pradesh,20,153,NIT,153FION
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,4712.0,5741.0,4712.0,5741.0,4712.0,5741.0,4712.0,5741.0,4712.0,5741.0,4712.0,5794.0,4712.0,5794.0,Andhra Pradesh,20,153,NIT,153MION
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,Andhra Pradesh,20,153,NIT,153MIONP
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),19898.0,27253.0,22446.0,28030.0,22446.0,28030.0,22446.0,28030.0,22446.0,28030.0,22446.0,28030.0,19898.0,28030.0,Andhra Pradesh,20,153,NIT,153FIO
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,9244.0,16537.0,9244.0,17040.0,9244.0,17040.0,9244.0,17040.0,9244.0,17040.0,9244.0,17102.0,9244.0,17102.0,Andhra Pradesh,20,153,NIT,153MIO
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,432.0,Andhra Pradesh,20,153,NIT,153MIOP
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),4542.0,4542.0,5689.0,5689.0,5689.0,5689.0,5689.0,5689.0,5689.0,5689.0,5689.0,5689.0,4542.0,5689.0,Andhra Pradesh,20,153,NIT,153FHSC
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,2190.0,3105.0,2190.0,3105.0,2190.0,3105.0,2190.0,3153.0,2190.0,3153.0,2190.0,3153.0,2190.0,3153.0,Andhra Pradesh,20,153,NIT,153MISC
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,SC (PwD),Gender-Neutral,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,Andhra Pradesh,20,153,NIT,153MISCP
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),1407.0,1407.0,1407.0,1407.0,1407.0,1407.0,1407.0,1407.0,1407.0,1407.0,1407.0,1407.0,1407.0,1407.0,Andhra Pradesh,20,153,NIT,153FIST
"National Institute of Technology, Andhra Pradesh","Computer Science and Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1139.0,1206.0,1139.0,1206.0,1139.0,1206.0,1139.0,1206.0,1139.0,1206.0,1139.0,1206.0,1139.0,1206.0,Andhra Pradesh,20,153,NIT,153MIST
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),6235.0,6235.0,6742.0,6742.0,6742.0,6742.0,6742.0,6742.0,6742.0,6742.0,6742.0,6742.0,6235.0,6742.0,Andhra Pradesh,20,153,NIT,153FIE
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,4732.0,4885.0,4885.0,5072.0,4885.0,5072.0,4885.0,5072.0,4885.0,5072.0,4885.0,5072.0,4732.0,5072.0,Andhra Pradesh,20,153,NIT,153MIE
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,EWS (PwD),Gender-Neutral,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,153.0,Andhra Pradesh,20,153,NIT,153MIEP
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),12602.0,12652.0,16136.0,16172.0,16136.0,16172.0,16136.0,16172.0,16136.0,16172.0,16136.0,16172.0,12602.0,16172.0,Andhra Pradesh,20,153,NIT,153FION
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,9134.0,11339.0,9685.0,12092.0,9685.0,12092.0,9685.0,12092.0,9685.0,12092.0,9685.0,12313.0,9134.0,12313.0,Andhra Pradesh,20,153,NIT,153MION
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),40292.0,43479.0,41428.0,44908.0,41428.0,44908.0,41428.0,46958.0,41428.0,46958.0,41428.0,46958.0,40292.0,46958.0,Andhra Pradesh,20,153,NIT,153FIO
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,26797.0,33006.0,26797.0,34219.0,26797.0,34219.0,26797.0,34219.0,26797.0,34219.0,26797.0,34219.0,26797.0,34219.0,Andhra Pradesh,20,153,NIT,153MIO
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,1173.0,Andhra Pradesh,20,153,NIT,153MIOP
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),5577.0,5577.0,7296.0,7296.0,7296.0,7296.0,7296.0,7296.0,7296.0,7296.0,7296.0,7296.0,5577.0,7296.0,Andhra Pradesh,20,153,NIT,153FHSC
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,4631.0,6060.0,4631.0,6510.0,4631.0,6510.0,4631.0,6510.0,4631.0,6510.0,4631.0,6510.0,4631.0,6510.0,Andhra Pradesh,20,153,NIT,153MISC
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),2891.0,2891.0,2891.0,2891.0,2891.0,2891.0,2891.0,2891.0,2891.0,2891.0,2891.0,2891.0,2891.0,2891.0,Andhra Pradesh,20,153,NIT,153FIST
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,1914.0,1969.0,1921.0,2836.0,1921.0,2836.0,1921.0,2836.0,1921.0,2836.0,1921.0,2836.0,1914.0,2836.0,Andhra Pradesh,20,153,NIT,153MIST
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),5890.0,5890.0,6658.0,6658.0,6658.0,6658.0,6658.0,6658.0,6658.0,6658.0,6658.0,6658.0,5890.0,6658.0,Andhra Pradesh,20,153,NIT,153FIE
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,4194.0,4632.0,4828.0,5036.0,4828.0,5036.0,5002.0,5577.0,5002.0,5577.0,5002.0,5650.0,4194.0,5650.0,Andhra Pradesh,20,153,NIT,153MIE
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),11796.0,13445.0,14101.0,15500.0,14101.0,15500.0,14101.0,15500.0,14101.0,15500.0,14101.0,15500.0,11796.0,15500.0,Andhra Pradesh,20,153,NIT,153FION
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,9346.0,10155.0,9346.0,10929.0,9346.0,10929.0,9346.0,10929.0,9346.0,10929.0,9346.0,11252.0,9346.0,11252.0,Andhra Pradesh,20,153,NIT,153MION
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL (PwD),Gender-Neutral,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,646.0,Andhra Pradesh,20,153,NIT,153MIONP
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),39371.0,40146.0,39371.0,42229.0,39371.0,42229.0,39371.0,44002.0,39371.0,44002.0,39371.0,44002.0,39371.0,44002.0,Andhra Pradesh,20,153,NIT,153FIO
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,25181.0,29595.0,26518.0,32174.0,26518.0,32174.0,26518.0,32174.0,26518.0,32174.0,28541.0,32678.0,25181.0,32678.0,Andhra Pradesh,20,153,NIT,153MIO
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,965.0,965.0,965.0,965.0,965.0,965.0,965.0,965.0,965.0,965.0,965.0,965.0,965.0,965.0,Andhra Pradesh,20,153,NIT,153MIOP
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),6331.0,6331.0,6331.0,6331.0,6331.0,6331.0,6331.0,6331.0,6331.0,6331.0,6331.0,6331.0,6331.0,6331.0,Andhra Pradesh,20,153,NIT,153FHSC
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,4014.0,5062.0,5100.0,6146.0,5100.0,6146.0,5100.0,6146.0,5100.0,6146.0,5100.0,6146.0,4014.0,6146.0,Andhra Pradesh,20,153,NIT,153MISC
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),2280.0,2280.0,2280.0,2280.0,2280.0,2280.0,2280.0,2280.0,2280.0,2280.0,2400.0,2400.0,2280.0,2400.0,Andhra Pradesh,20,153,NIT,153FIST
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1787.0,1787.0,1816.0,1816.0,1816.0,1816.0,1816.0,1816.0,1816.0,1816.0,1816.0,1816.0,1787.0,1816.0,Andhra Pradesh,20,153,NIT,153MIST
"National Institute of Technology, Andhra Pradesh","Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",OS,ST (PwD),Gender-Neutral,113.0,113.0,,,,,,,,,,,113.0,113.0,Andhra Pradesh,20,153,NIT,153MISTP
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),4919.0,4919.0,4919.0,4919.0,4919.0,4919.0,4919.0,4919.0,4919.0,4919.0,4919.0,4919.0,4919.0,4919.0,Andhra Pradesh,20,153,NIT,153FIE
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,3488.0,3587.0,3587.0,3601.0,3587.0,3601.0,3587.0,3601.0,3587.0,3601.0,3587.0,3601.0,3488.0,3601.0,Andhra Pradesh,20,153,NIT,153MIE
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),10807.0,11213.0,11133.0,12652.0,11133.0,12652.0,11133.0,12652.0,11133.0,12652.0,11133.0,12652.0,10807.0,12652.0,Andhra Pradesh,20,153,NIT,153FION
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,6907.0,8391.0,7112.0,8916.0,7112.0,8916.0,7112.0,8916.0,7112.0,8989.0,7112.0,8989.0,6907.0,8989.0,Andhra Pradesh,20,153,NIT,153MION
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL (PwD),Gender-Neutral,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,Andhra Pradesh,20,153,NIT,153MIONP
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),28589.0,32051.0,31609.0,34411.0,31609.0,34411.0,31609.0,34411.0,31609.0,34411.0,31609.0,34411.0,28589.0,34411.0,Andhra Pradesh,20,153,NIT,153FIO
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,16000.0,25487.0,16000.0,26273.0,16000.0,26273.0,16000.0,26273.0,16000.0,26273.0,16000.0,26273.0,16000.0,26273.0,Andhra Pradesh,20,153,NIT,153MIO
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,463.0,Andhra Pradesh,20,153,NIT,153MIOP
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),4457.0,4457.0,5577.0,5577.0,5577.0,5577.0,5577.0,5577.0,5577.0,5577.0,5577.0,5577.0,4457.0,5577.0,Andhra Pradesh,20,153,NIT,153FHSC
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,4010.0,4529.0,4074.0,4603.0,4074.0,4603.0,4074.0,4603.0,4074.0,4603.0,4074.0,4603.0,4010.0,4603.0,Andhra Pradesh,20,153,NIT,153MISC
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,Female-only (including Supernumerary),2881.0,2881.0,2881.0,2881.0,2881.0,2881.0,2881.0,2881.0,2881.0,2881.0,2881.0,2881.0,2881.0,2881.0,Andhra Pradesh,20,153,NIT,153FIST
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,1860.0,1879.0,1860.0,1879.0,1860.0,1879.0,1860.0,1879.0,1860.0,1879.0,1860.0,1879.0,1860.0,1879.0,Andhra Pradesh,20,153,NIT,153MIST
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",HS,ST (PwD),Gender-Neutral,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,Andhra Pradesh,20,153,NIT,153MISTP
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,EWS,Female-only (including Supernumerary),5359.0,5359.0,5890.0,5890.0,5890.0,5890.0,5890.0,5890.0,5890.0,5890.0,5890.0,5890.0,5359.0,5890.0,Andhra Pradesh,20,153,NIT,153FIE
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,EWS,Gender-Neutral,3469.0,3943.0,3469.0,4157.0,3469.0,4157.0,3469.0,4157.0,3469.0,4157.0,3469.0,4157.0,3469.0,4157.0,Andhra Pradesh,20,153,NIT,153MIE
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Female-only (including Supernumerary),10251.0,11292.0,11292.0,11796.0,11292.0,11796.0,11292.0,11796.0,11292.0,11796.0,11292.0,11796.0,10251.0,11796.0,Andhra Pradesh,20,153,NIT,153FION
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OBC-NCL,Gender-Neutral,6237.0,7400.0,6698.0,7918.0,6698.0,7918.0,6698.0,7918.0,6698.0,7918.0,6698.0,7918.0,6237.0,7918.0,Andhra Pradesh,20,153,NIT,153MION
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Female-only (including Supernumerary),31925.0,34012.0,31925.0,37318.0,31925.0,37318.0,31925.0,39100.0,31925.0,39100.0,31925.0,39100.0,31925.0,39100.0,Andhra Pradesh,20,153,NIT,153FIO
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN,Gender-Neutral,14995.0,23732.0,14995.0,25083.0,14995.0,25083.0,17778.0,25278.0,17778.0,25278.0,17778.0,25278.0,14995.0,25278.0,Andhra Pradesh,20,153,NIT,153MIO
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,OPEN (PwD),Gender-Neutral,615.0,615.0,578.0,615.0,578.0,615.0,578.0,615.0,578.0,615.0,578.0,615.0,578.0,615.0,Andhra Pradesh,20,153,NIT,153MIOP
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Female-only (including Supernumerary),4866.0,4866.0,5242.0,5242.0,5242.0,5242.0,5242.0,5242.0,5242.0,5242.0,5242.0,5242.0,4866.0,5242.0,Andhra Pradesh,20,153,NIT,153FHSC
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,SC,Gender-Neutral,3161.0,4131.0,3829.0,5081.0,3829.0,5081.0,3829.0,5081.0,3829.0,5081.0,3829.0,5081.0,3161.0,5081.0,Andhra Pradesh,20,153,NIT,153MISC
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Female-only (including Supernumerary),1682.0,1682.0,1682.0,1682.0,1682.0,1682.0,1682.0,1682.0,1682.0,1682.0,2280.0,2280.0,1682.0,2280.0,Andhra Pradesh,20,153,NIT,153FIST
"National Institute of Technology, Andhra Pradesh","Electronics and Communication Engineering (4 Years, Bachelor of Technology)",OS,ST,Gender-Neutral,1494.0,1591.0,1541.0,1787.0,1541.0,1787.0,1541.0,1787.0,1541.0,1787.0,1541.0,1787.0,1494.0,1787.0,Andhra Pradesh,20,153,NIT,153MIST
"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Female-only (including Supernumerary),7259.0,7259.0,8348.0,8348.0,8348.0,8348.0,8909.0,8909.0,8909.0,8909.0,8909.0,8909.0,7259.0,8909.0,Andhra Pradesh,20,153,NIT,153FIE
"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,EWS,Gender-Neutral,5569.0,5665.0,6151.0,6176.0,6151.0,6176.0,6151.0,6176.0,6151.0,6176.0,6151.0,6176.0,5569.0,6176.0,Andhra Pradesh,20,153,NIT,153MIE
"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Female-only (including Supernumerary),16075.0,16075.0,18620.0,18620.0,18620.0,18620.0,19990.0,19990.0,19990.0,19990.0,19990.0,19990.0,16075.0,19990.0,Andhra Pradesh,20,153,NIT,153FION
"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OBC-NCL,Gender-Neutral,11516.0,12177.0,12585.0,14353.0,12585.0,14353.0,12585.0,14353.0,12585.0,14353.0,12933.0,14355.0,11516.0,14355.0,Andhra Pradesh,20,153,NIT,153MION
"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Female-only (including Supernumerary),46958.0,50537.0,46958.0,57864.0,46958.0,57864.0,52626.0,58964.0,52626.0,59444.0,52626.0,59444.0,46958.0,59444.0,Andhra Pradesh,20,153,NIT,153FIO
"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN,Gender-Neutral,25661.0,39188.0,25661.0,43406.0,25661.0,43406.0,25661.0,43546.0,25661.0,43546.0,25661.0,43546.0,25661.0,43546.0,Andhra Pradesh,20,153,NIT,153MIO
"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,OPEN (PwD),Gender-Neutral,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,1166.0,Andhra Pradesh,20,153,NIT,153MIOP
"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Female-only (including Supernumerary),8032.0,8032.0,8032.0,8032.0,8032.0,8032.0,8032.0,8032.0,8032.0,8032.0,8032.0,8032.0,8032.0,8032.0,Andhra Pradesh,20,153,NIT,153FHSC
"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC,Gender-Neutral,6357.0,6835.0,6616.0,6854.0,6616.0,6854.0,6616.0,6854.0,6616.0,6854.0,6616.0,6854.0,6357.0,6854.0,Andhra Pradesh,20,153,NIT,153MISC
"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,SC (PwD),Gender-Neutral,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,Andhra Pradesh,20,153,NIT,153MISCP
"National Institute of Technology, Andhra Pradesh","Mechanical Engineering (4 Years, Bachelor of Technology)",HS,ST,Gender-Neutral,2618.0,2754.0,3018.0,3317.0,3018.0,3317.0,3018.0,3380.0,3018.0,3380.0,3018.0,3380.0,2618.0,3380.0,Andhra Pradesh,20,153,NIT,153MIST
